id,review
tt1895587,"There’s no tidy moral to take away, because a story like this shouldn’t end in comfort. Instead, your skin’s left prickling by its deft deconstruction of the business of secret-keeping, and its perceptive setting out of the courage and diligence it takes to overturn it."
tt1895587,"The overly earnest movie falls below the rich ambiguities that Keaton brings to the part, resulting in a measured drama so restrained it sometimes underserves the material. Where ""Birdman"" magnified Keaton's talent, Spotlight leans on it."
tt1895587,"A polished, engrossing procedural, Spotlight offers plenty of old-fashioned pleasures — chiefly, the sight of smart, scrappy muckraking journalists stopping at nothing to uncover systematic corruption."
tt1895587,"Spotlight never hits the heights of passion, but capably and decently tells an important story."
tt1895587,"This material cant help but be interesting, even compelling up to a point, but its prosaic presentation suggests that the story's full potential, encompassing deep, disturbing and enduring pain on all sides of the issue, has only begun to be touched."
tt0088247,Director James Cameron and producer Gale Anne Hurd (both of whom co-wrote the script) demonstrate their storytelling virtuosity.
tt0088247,"A blazing, cinematic comic book, full of virtuoso moviemaking, terrific momentum, solid performances and a compelling story."
tt0088247,"The movie's scares are intense, but the notion that the Terminator would move on to politics is even more frightening."
tt0088247,"Kineticism and suspense, combined with strongly conceived characters....Made Cameron a talent to watch. [13 Jan 1995, p. 67]"
tt0088247,"Plenty of tech-noir savvy to keep infidels and action fans satisfied.[26 Nov 1984, p. 105]"
tt0088247,"A model of economic storytelling....It raised the bar for movie action to a bionic level. [1 Dec 2003, p.13]"
tt0088247,An amazingly effective picture that becomes doubly impressive when one considers its small budget.
tt0088247,"An efficient, cold-blooded sci-fi splatter movie that never makes the mistake of forgetting that on some level it is deeply ridiculous."
tt0088247,"Schwarzenegger is presented as a lumbering slab of dumb, destructive strength--the image is more geological than human--and Cameron plays his crushing weightiness against the strangely light, almost graceful violence of the gunplay directed against him. The results have the air of a demented ballet."
tt0088247,A B-movie with flair.
tt0092005,"The entire cast is superb and it so perfectly paced, that the story unfolds with wit, pathos and sensitivity and completely free of emotional shortcuts."
tt0092005,"Stand By Me is the summer's great gift, a compassionate, perfectly performed look at the real heart of youth. It stands, sweet and strong, ribald, outrageous and funny, like its heroes themselves--a bit gamy around the edges, perhaps, but pure and fine clear through. It's one of those treasures absolutely not to be missed."
tt0092005,"Stand By Me is one of those films that stands up to the test of time. It may never top any critic’s “films of the century” list, like Citizen Kane, or Raging Bull, but it has a charm and depth that seems to resonate with each generation."
tt0092005,"The Ben E King theme song and all the imagery of tousled adolescents preening themselves like miniature James Deans rekindle memories of old jeans commercials, but the film is so well-observed and so energetically acted by its young cast that mawkishness is kept at bay."
tt0092005,"The richness of its tapestry, densely woven from human emotions and character interaction, ensure it will never lose that relevance."
tt0092005,"Rob Reiner’s film is all about the journey, not the destination. And all of his young actors are great — Wheaton as the sensitive narrator, Feldman as the slightly crazy wild card, and especially Phoenix as the tough-yet-tender doomed soul."
tt0092005,Stand By Me is a shuck. It trumpets its sensitivity while reveling in coarseness. And at its climax it suggests that manhood can be found through the barrel of a gun. Maybe this is how Rambo discovered puberty. Maybe real kids should be discouraged from following his example.
tt0092005,Stand by Me is easily one of the best Stephen King adaptations and one of the best coming-of-age stories ever made.
tt0092005,"A sentimental film that works because of its unsentimental moments--in particular, its sometimes embarassingly honest portrayal of what interests boys and how they talk about it. Reiner elicits some excellent performances from his young cast (River Phoenix is a standout) and Kiefer Sutherland is memorable as a menacing teen hood."
tt0092005,"Some of their horsing around, 1950ish style, is comical, but too much of what they do is only too plainly imposed by the movie makers. Rob Reiner's direction hammers in every obvious element in an obvious script."
tt1979320,"Utterly gripping. Aided by two punchy lead turns, an Oscar-worthy script and stunning in-car footage, Howard’s race film delivers top-gear drama. A piston- and heart-pumping triumph."
tt1979320,"Not just one of the great racing movies of all time, but a virtuoso feat of filmmaking in its own right, elevated by two of the year’s most compelling performances."
tt1979320,Rush is one of those rare sports movies that’s compelling as both a drama and a spectacle.
tt1979320,"Rush is a pretty thrilling piece of pop entertainment. It's excitingly assembled and moves like a bullet, highly engaging and nerve-wracking when it needs to be and light on its feet elsewhere."
tt1979320,"Chris Hemsworth and Daniel Bruhl excel as, respectively, British wild man and hedonist James Hunt and Austrian by-the-books tactician Niki Lauda."
tt1979320,"Rush has sex, glamour, a fair degree of wit and a breathless, pedal-to-the-metal spirit. But its greatest achievement may be to underline that there are real men, all vulnerable flesh and blood, inside those infernal machines."
tt1979320,"It rarely deviates from formula, but Rush wins big, delivering the most exciting F1 footage created for film. Like Hunt, it is sexy, funny, full of thrills. Like Lauda, it is intelligent, a bit blunt, but ultimately touching."
tt1979320,"What Rush has to offer is a great human drama, two dangerously talented men pushing each other to risky victory and a superb script, delivered with some mastery by Hemsworth and Brühl."
tt1979320,"Rush is fast, slippery, stormy and dangerous."
tt1979320,"Rush hits a few potholes, but in the end it reveals the psyches of two men who only feel alive when they're cheating death."
tt0074958,"So the movie's flawed. So it leaves us with loose ends and questions. That finally doesn't bother me, because what it does accomplish is done so well, is seen so sharply, is presented so unforgivingly, that Network will outlive a lot of tidier movies."
tt0074958,Sidney Lumet’s direction is outstanding.
tt0074958,Network is typical of the cool intelligence of '70s American cinema.
tt0074958,"Whatever its flaws, Network is a picture that can stand on its own. And does."
tt0074958,"Network can be faulted both for going too far and not far enough, but it's also something that very few commercial films are these days. It's alive. This, I suspect, is the Lumet drive. It's also the wit of performers like Mr. Finch, Mr. Holden, and Miss Dunaway."
tt0074958,"It's a dark, dark comedy that ruthlessly skewers the news industry on a stake, then roasts it alive."
tt0074958,"There's an amazing display of acting talent, even though director Lumet doesn't quite tie all the strands together."
tt0074958,"The film is immaculately cast...The principal figures in its ideological debate – the chilly, number-crunching executive Robert Duvall, godlike network supremo Ned Beatty and the ambitious, exploitative programmer Faye Dunaway – are vivid caricatures. But the movie runs out of steam as satiric invention turns into fervent, deeply sincere statement, and solid William Holden’s middle-aged producer becomes the representative of old-fashioned integrity."
tt0074958,"There is a lunatic energy about it. Every once in a while, Chayefsky abandons the struggle to dramatize his ideas and has somebody, usually Holden, just turn to the camera and spout off. In those moments, his concern — and sometimes his mother wit — comes blazing through and the picture takes on a life not found in safe, sane, well-calculated movies."
tt0074958,"He hardly bothers with the characters; the movie is a ventriloquial harrangue. He thrashes around in messianic God-love booziness, driving each scene to an emotional peak."
tt0381681,This is one of the most wildly romantic movies in ages.
tt0381681,"Summer sequelitis is upon us, but the season is unlikely to bring anything more remarkable than Richard Linklater's sweet, smart, and deeply romantic Before Sunset."
tt0381681,"Yep, this movie is basically a yakfest, but an incredibly fluid and involving one, and if you have any kind of affinity for either of the characters, you&#146;re bound to find the picture a kind of miracle."
tt0381681,"The new film, which unfolds in real time over the course of 80 minutes, is a deeper, darker, altogether more memorable experience. It doesn't extend the characters so much as fulfill them."
tt0381681,The movie is an O. Henry-like conceit--the slenderness of the initial premise is part of the charm--but the anecdote becomes almost momentous as it goes on.
tt0381681,"In the spirit of the original, Linklater closes with one of the best endings of its kind since George Romero's ""Martin."""
tt0381681,"In the midst of summer's cinematic thunder and lightning, this is a rare moment of tranquility."
tt0381681,The sequel is an uninterrupted 80-minute dialogue between two richly imagined and performed characters.
tt0381681,A savvy sequel that should speak to anyone who's let that one great love slip away.
tt0381681,"There is something uniquely unforgettable in the way Linklater, Hawke and Delpy (equal collaborators on the script) find nuance, art and eroticism in words, spoken and unspoken. The actors shine."
tt0032138,"Not only is it wonderfully entertaining, but the issues it addresses, and the way it presents them, are both universal and deeply personal. And therein lies The Wizard of Oz's true magic."
tt0032138,"This wonderful romp of a movie looks magical on the big screen: colors are a picnic for the eyes, details loom so clearly you can practically touch them and there's a sense of the larger-than-life with a film that's already larger than life."
tt0032138,This is one vintage film that fully lives up to its classic status and should play with outstanding success to contemporary audiences of all ages.
tt0032138,"The Wizard of Oz remains the weirdest, scariest, kookiest, most haunting and indelible kid-flick-that's-really-for-adults ever made in Hollywood."
tt0032138,"Each time it is shown, this extraordinary film embraces a new generation of children who succumb to its magic."
tt0032138,"The Wizard of Oz has a wonderful surface of comedy and music, special effects and excitement, but we still watch it six decades later because its underlying story penetrates straight to the deepest insecurities of childhood, stirs them and then reassures them."
tt0032138,"Despite its earnest endorsement of the idea that there's no place like home ... well, frankly there are plenty of places like boring old home, but nothing's like Oz."
tt0032138,Judy Garland is perfectly cast as Dorothy. She is as clever a little actress as she is a singer and her special style of vocalizing is ideally adapted to the music of the picture.
tt0032138,A delightful piece of wonder-working which had the youngsters' eyes shining and brought a quietly amused gleam to the wiser ones of the oldsters.
tt0032138,"Fantasy is still Walt Disney’s undisputed domain. Nobody else can tell a fairy tale with his clarity of imagination, his simple good taste, or his technical ingenuity. This was forcibly borne in on me as I sat cringing before M-G-M’s Technicolor production of The Wizard of Oz, which displays no trace of imagination, good taste, or ingenuity."
tt0758758,"The beauty of Into the Wild, which Penn has written and directed with magnificent precision and imaginative grace, is that what Christopher is running from is never as important as what he's running TO."
tt0758758,There's a bittersweet quality to McCandless' story that Penn captures intuitively.
tt0758758,"To these eyes, Into the Wild is an unusually soulful and poetic movie that crystallizes McCandless in all his glittering enigma, and allows us to decide for ourselves whether he was the spiritual son of Thoreau, Tolstoy, and John Muir, or the boy most likely to become Theodore Kaczynski."
tt0758758,"Into the Wild is a beautifully made motion picture and some of the segments (especially those with Hal Holbrook and those that transpire around ""the magic bus"" in Alaska) are powerful."
tt0758758,"Penn, in tandem with the superb cinematographer Eric Gautier (The Motorcycle Diaries), captures the majesty and terror of the wilderness in ways that make you catch your breath."
tt0758758,"Though the film’s structure may be tragic, its spirit is anything but."
tt0758758,"From seductive start to shattering finish, the film is as stirring, entertaining and steadfastly thrilling as it is beautiful."
tt0758758,"Penn has a real feeling for the stray moments in life that suddenly rush up and overwhelm us with emotion. He also has an eye for beauty in the wilds, of which this film has many. And he's very good with actors. What he lacks is a sharper eye for the wooziness of romanticism, and that wooziness, despite some truly breathtaking moments, infuses Into the Wild."
tt0758758,"Sean Penn delivers a compelling, ambitious work that will satisfy most admirers of the book."
tt0758758,"With all the narration and fits of slow motion, the movie seems like the work of a nervous chain-smoker. It lacks concentration--and with it, the potential for rapture."
tt0036868,"It feels surprisingly modern: lean, direct, honest about issues that Hollywood then studiously avoided. After the war years of patriotism and heroism in the movies, this was a sobering look at the problems veterans faced when they returned home."
tt0036868,It is seldom that there comes a motion picture which can be wholly and enthusiastically endorsed not only as superlative entertainment but as food for quiet and humanizing thought.
tt0036868,One of the best pictures of our lives.
tt0036868,"The Best Years of Our Lives runs almost three hours, but it doesn't seem nearly that long. The film is so involving that there's no temptation to glance at a watch, nor a need to get a snack or take a bathroom break. In fact, when it's over, there's almost a sense of disappointment that there aren't a few scenes left hiding on the other side of the closing credits. The feeling of warmth and satisfaction that accompanies the conclusion is the hallmark of a great drama - a distinction that anyone who has seen The Best Years of Our Lives will apply to this landmark production."
tt0036868,"The best coming home movie ever made. ""I don't care if it doesn't make a nickel,"" Sam Goldwyn reportedly said of THE BEST YEARS, ""I just want every man, woman, and child in America to see it."""
tt0036868,"It’s not the whole story, of course; it’s resolutely on the side of decorum and falls far short of the inner and outer postwar apocalypses envisioned in film noir. But the intensity of its liberal romanticism is utterly gripping."
tt0036868,"Unlike most sure-fire movies, it was put together with good taste, honesty, wit—and even a strong suggestion of guts."
tt0036868,"If The Best Years of Our Lives emerges as a more contemporary-seeing film than almost anything else to which its ingredients could compare, it’s because of how it wrestles with the burden of patriotism. The nation’s problems are right there in plain sight, just as clear as cinematographer Gregg Toland’s typically precise deep-focus shots."
tt0036868,"This is intelligent, admirably unsentimental and utterly involving for its full three-hour running time."
tt0036868,"The movie does have an air of cautiousness about it, trying so hard to be a respectful, definitive statement on WWII (and often succeeding) that it sometimes feels cadaverous."
tt0070047,"Rarely do movies affect us so deeply. The first time I saw Cries and Whispers, I found myself shrinking down in my seat, somehow trying to escape from the implications of Bergman’s story. The Exorcist also has that effect--but we’re not escaping from Friedkin’s implications, we’re shrinking back from the direct emotional experience he’s attacking us with. This movie doesn’t rest on the screen; it’s a frontal assault."
tt0070047,"This jolting tale of a 12-year-old girl possessed by the devil, her desperate movie actress mother and the two priests called in to exorcise the demon, actually seems a deeper movie now -- more intense, less formulaic or shallow. Yet it's also retained all its original hypnotic narrative grip. [2000 re-release]"
tt0070047,"There's something elemental about The Exorcist, even with the new hopeful ending that betrays the bleak original. [2000 re-release]"
tt0070047,"Here, in paranoid, bad acid trip form, is the real birth of girl power. [2000 re-release]"
tt0070047,"Director William Friedkin, (“The French Connection” and this year’s “Rules of Engagement”) has always been a provocateur, a master of the shock. But his very lack of subtlety is both the strength and weakness of The Exorcist in the 21st century. [2000 re-release]"
tt0070047,"Just as some of the footage deepens what is already there, additions in final reel, though closer to Blatty’s wishes, restate the obvious or add a feel-good patina which pushes the film closer to our own audience-pleasing period than the more daring early ’70s. [2000 re-release]"
tt0070047,"A museum piece, something to be enjoyed for its historical value. [2000 re-release]"
tt0070047,"The Exorcist is still shocking, but mostly because of its graphic, anti-religious language. [2000 re-release]"
tt0070047,"In both its original 1973 version and its expanded 2000 edition, this hugely popular horror yarn is less a cleverly spun story than a disjointed collection of shockeroos, surrounding a few ghoulishly effective moments with overcooked plot twists and in-your-face vulgarity. [2000 re-release]"
tt0070047,"11 minutes longer than the original, and 11 minutes worse. [2000 re-release]"
tt0107048,"For once, the audience isn't forced to surrender its intelligence (or its healthy cynicism) to embrace the film's sunny resolution."
tt0107048,A hilarious and unexpectedly profound comedy.
tt0107048,"This movie has all the qualities necessary to be a crowd-pleaser: likable characters, charismatic performers, a strong, capably-executed premise, and lots of laughs."
tt0107048,"Murray, more often than not, is pretty unbearable; but here, playing a man who is unbearable, Murray begins convincingly, amusingly, and gets even more amusing as he metamorphoses. [15 Mar 1993, p.24]"
tt0107048,"That glimmer of recognition is what makes Groundhog Day a particularly witty and resonant comedy, even when its jokes are more apt to prompt gentle giggles than rolling in the aisles."
tt0107048,A demonstration of the way time can sometimes give us a break.
tt0107048,There were a lot of ways for this film to go stupid; it succumbs to none of them.
tt0107048,"The funniest moments in Groundhog Day come when Phil takes sneaky advantage of his predicament-by, say, pumping a sexy woman in the local coffee shop for facts about her past and then, ''the next day,'' using the information to lure her into bed. What the movie lacks is the ingenious, lapidary comic structure that could have made these moments fuse into something tricky and wild."
tt0107048,"Dial your expectations to moderate, burrow in for the duration, and you won't be disappointed - it ain't exactly springtime, but there are worse things than an amiable outing on a winter's night."
tt0107048,"Considering that none of the characters is fresh or interesting, it's a commendable achievement that the quality of the storytelling alone keeps the movie watchable and likable."
tt0317705,Pixar again hitches top-notch storytelling to the very best in CG animation.
tt0317705,"The sleek beauty, crafty wit, family warmth, and impeccable slapstick suffusing The Incredibles immediately vaults it to a new, higher level of entertainment."
tt0317705,"As deliriously smart escapist fare, The Incredibles is practically nonpareil."
tt0317705,"Dazzlingly beautiful, funny, and meaningful."
tt0317705,The Incredibles creates so seamless a mood of exhilaration that we resent being pulled out of it.
tt0317705,"The Incredibles has those characters, that heart."
tt0317705,"The vocal performances are a blast, Hunter's and Lee's in particular. The animation of the villain's tropical isle is stunning."
tt0317705,"Yes, yes--The Incredibles is beautiful to look at, but even more lovely beneath the computer-generated surfaces."
tt0317705,"The action sequences are choreographed with the crackerjack timing expected from Pixar, but the film's funniest and most affecting moments exploit the tension between a special family and a world that insists on dulling them down."
tt0317705,"Unfortunately, the delicious snatches of reflexive wit function as mere intermissions between the distended action sequences and Michael Bay&#150;style megatonnage, which have earned Pixar its first ever PG rating."
tt0035446,"To Be Or Not To Be works as both comedy and thriller, ratcheting up the tension and humor as the actors’ scheme threatens to fall apart, and the gags build on one another."
tt0035446,"One of Hollywood’s funniest, and most poignant, classics."
tt0035446,"It could be [Lubitsch's] finest achievement, and it's certainly one of the most profound, emotionally complex comedies ever made, covering a range of tones from satire to slapstick to shocking black humor."
tt0035446,"To Be or Not to Be, co-starring Carole Lombard and Jack Benny, under expert guidance of Ernst Lubitsch, is absorbing drama with farcical trimmings. It's an acting triumph for Lombard, who delivers an effortless and highly effective performance that provides memorable finale to her brilliant screen career."
tt0035446,"Many of the film’s pleasures, then, derive from watching these characters successfully use the tools of the stage (improvisation, sense memory, prosthetics) to successfully subvert the Nazis."
tt0035446,[A] magnificent film.
tt0035446,"The picture, produced by Alexander Korda, under Lubitsch's direction, has some deliciously funny moments and every now and then a serious sequence is injected that startles the audience into an attitude of taut suspense. But it seems to me that the background of the Melchior Lenggel story is a bit too grim for joking."
tt0035446,"Because the second half of To Be Or Not To Be, once Benny starts impersonating Nazis, is so outlandishly hilarious, it’s easy to forgive the film’s comparatively sluggish first half, which is mostly setup for gags to come."
tt0035446,"Ernst Lubitsch, who directed, starts off on the wrong foot and never gets his balance; the performers yowl their lines, and the burlesque of the Nazis, who cower before their superior officers, is more crudely gleeful than funny."
tt0035446,"In a spirit of levity, contused by frequent doses of shock, Mr. Lubitsch has set his actors to performing a spy-thriller of fantastic design amid the ruins and frightful oppressions of Nazi-in-vaded Warsaw. To say it is callous and macabre is understating the case."
tt0325980,"Finally, there's a big-budget popcorn movie that delivers what moviegoers hunger for: humor, action, thrills and charismatic characters. Pirates of the Caribbean: The Curse of the Black Pearl is the summer blockbuster we've been waiting for."
tt0325980,"A film that dares to be smart, reasonably complicated and scary while swashing its buckles."
tt0325980,Verbinski puts a Jackie Chan flourish of high energy and gymnastic action on the swashbuckling stunts and swordplay and keeps this lark sailing along.
tt0325980,"Pirates offers something for everyone: Bloom and Depp for the ladies, big action and Knightley for the men, self-aware gags for the postmodern crowd, Depp and Rush for fans of top-rank scenery chewing."
tt0325980,"Letting any other actor run wild like this could have been a disaster, but Depp's peculiar buccaneer is an instant classic of actorly charisma."
tt0325980,Convoluted but diverting.
tt0325980,"Trimming half an hour from this bloated, 143-minute blockbuster would have highlighted the film's treasures, not the least of which is Johnny Depp's endearingly eccentric performance as Captain Jack Sparrow."
tt0325980,"Director Gore Verbiniski delivers the best one can hope for: a cleverly nostalgic, high-tech copy of the real deal."
tt0325980,"Depp swans through this swashbuckler with a scene-stealing gusto unseen since Marlon Brando in ""Mutiny on the Bounty."" He's comic dynamite, but this plodding, repetitive bore should walk the plank for timidly refusing to light his fuse."
tt0325980,The booty here is 100 percent fool's gold.
tt0032551,"The message is boldly displayed, but told with characters of such sympathy and images of such beauty that audiences leave the theater feeling more pity than anger or resolve. It's a message movie, but not a recruiting poster."
tt0032551,"Gregg Toland captures the open spaces and big skies of rural America, while the normally conservative Ford puts forward a sympathetic but radical plea for workers' rights and freedom for the people."
tt0032551,"Too many films these days trivialize poverty as an ironically, tastelessly over-produced pageant to earn kudos. The Grapes of Wrath is flawed, but it captures that shiver of panic that grips anyone for whom the money for the next meal is unknown. The film remains a vital document of the perversion and torment of the fantasy most commonly known as the American Dream."
tt0032551,"It is an absorbing, tense melodrama, starkly realistic, and loaded with social and political fireworks."
tt0032551,"In the vast library where the celluloid literature of the screen is stored there is one small, uncrowded shelf devoted to the cinema's masterworks, to those films which by dignity of theme and excellence of treatment seem to be of enduring artistry, seem destined to be recalled not merely at the end of their particular year but whenever great motion pictures are mentioned. To that shelf of screen classics Twentieth Century-Fox yesterday added its version of John Steinbeck's The Grapes of Wrath."
tt0032551,"The Grapes of Wrath is possibly the best picture ever made from a so-so book. It is certainly the best picture Darryl F. Zanuck has produced or Nunnally Johnson scripted. It would be the best John Ford had directed if he had not already made ""The Informer."""
tt0032551,"The word that comes in most handily for The Grapes of Wrath is magnificent. Movies will probably go on improving and broadening themselves; but in any event, The Grapes of Wrath is the most mature picture story that has ever been made, in feeling, in purpose, and in the use of the medium. You can drag out classics (it is often safer not to go back and see them) and you can roll off names in different tongues and times. But this is a best that has no very near comparison to date."
tt0032551,Ford's visualization of Steinbeck's novel is so emotionally gripping that viewers have little time to collect themselves from one powerful scene to the next.
tt0032551,"Ford's film, shot by Gregg Toland with magnificent, lyrical simplicity, captures the stark plainness of the migrants, stripped to a few possessions, left with innumerable relations and little hope."
tt0032551,"Ford's admirers have rightly tended to play this down in favor of his later and more personal westerns, but there's much to admire here in Gregg Toland's sun-beaten photography and Henry Fonda's meticulous performance as Steinbeck's dashboard saint, Tom Joad."
tt0058946,"A prototype of news-footage realism, the film makes shrewd use of handheld sloppiness, misjudged focus, overexposure, and you-are-there camera upset; the payoff is the scent of authentic panic."
tt0058946,"Like all masterpieces, it speaks to later ages as powerfully and intelligently as to its own."
tt0058946,"Achieves its success through a combination of attitude and technique, uniting, to exceptional effect, a way of viewing the world morally while looking at it physically."
tt0058946,"It's one of the best movies about revolutionary and anticolonial activism ever made, convincing, balanced, passionate, and compulsively watchable as storytelling."
tt0058946,"Nearly four decades ago, Pontecorvo anatomized the very form of modern terrorist warfare: the hidden cells, the cultish leaders, the brutish cycle of attack and counterattack."
tt0058946,"What reveals Pontecorvo as an artist, and not simply a propagandist of genius, is the sorrow he tries to stifle but that comes flooding through anyway--the sense that ALL sides in this conflict have lost their souls, and that all men are carrion."
tt0058946,"A classic of politically engaged filmmaking, based on a book by Saadi Yacef, a former FLN leader who also produced the picture and played a version of himself."
tt0058946,The greatness of The Battle of Algiers lies in its ability to embrace moral ambiguity without succumbing to it.
tt0058946,"What makes the movie's power creditable is Pontecorvo's ability to present combatants on both sides as multidimensional, nonheroic human beings, even though it's obvious where the director's own sentiments lie. (Review of original release)"
tt0058946,It's a dedicated effort with importance as a 'document.' (Review of original release)
tt0245712,"A stunner: a fiercely brilliant film of such wrenching impact, nonstop drive and unpredictability that watching it becomes an exhilarating ride."
tt0245712,"Fierce, loving, and electric, this movie's got bite as well as bark."
tt0245712,An overpowering and original piece of bravura filmmaking that constitutes one of the most breathtaking and impressive directing debuts in years.
tt0245712,The most enthralling movie of the year.
tt0245712,"The gritty, Oscar-nominated ""Traffic"" is a limo ride compared with the bloodletting in this year's foreign-film nominee from Mexico."
tt0245712,"As bloody as any recent film. But it's shot through with a harsh, stony humor that's invigorating enough to be regarded as a slap back at death."
tt0245712,"A feverish, breathtaking tour through Mexico City high and low, an explosive, mosaic-style portrait of our continent's largest city."
tt0245712,He (Gonzalez Inarritu) handles a complex plot with clarity and precision while keeping audience members on the edge of their seats.
tt0245712,"There's something overly studied, almost clinical, in how it all pulls together."
tt0245712,"Undeniably high-powered. At 153 minutes, it's also punishingly overlong."
tt0032976,"The suspense of the story is magnificently sustained throughout the film, which didn't surprise us, as maintaining suspense in a story has always been Director Hitchcock's forte"
tt0032976,A key film in Alfred Hitchcock’s evolution as a master explorer of sexual neuroses.
tt0032976,"An altogether brilliant film, haunting, suspenseful, handsome and handsomely played."
tt0032976,"The performances are first-rate, and Anderson as the obsessively attached maid Mrs. Danvers is a perverse gem."
tt0032976,"With Rebecca, he (Hitchcock) illustrates an aptitude for crafting not only psychological terror but drama and romance."
tt0032976,"Picture is noteworthy in its literal translation of Daphne du Maurier’s novel to the screen, presenting all of the sombreness and dramatic tragedy of the book in its unfolding. More important, it commands attention in establishing Joan Fontaine as a potential screen personality of upper brackets."
tt0032976,"Produced by David Selznick, Rebecca is a delirious Gothic melodrama, swimming with queer undercurrents"
tt0032976,"Through its first two-thirds it is as perfect a myth of adolescence as any of the Disney films, documenting the childlike, nameless heroine's initiation into the adult mysteries of sex, death, and identity, and the impossibility of reconciling these forces with family strictures."
tt0032976,"In its essence, Rebecca is another entry in the Wuthering Heights school of dour, somber, psychological drama, steeped in ultra-British atmosphere. Though overlong, it is beautifully done."
tt0032976,"Somewhat tonally inconsistent; following the social comedy of Monte Carlo and suspense of Manderley, the pace slackens in the crime procedural of the final half-hour, which is all tell and no show. Still, Hitchcock shows superb technical control and attends to his trademark motifs, from monstrous mother figures to the fetishisation of clothing (strong foreshadowings of ‘Vertigo’)."
tt4016934,"Expectations are fully met in Park Chan-wook’s exquisitely filmed The Handmaiden (Agassi), an amusingly kinky erotic thriller and love story that brims with delicious surprises, making its two-and-a-half hours fly by."
tt4016934,"No matter its overarching ridiculousness, The Handmaiden remains a hugely enjoyable dose of grotesque escapism from a master of the form."
tt4016934,"An intensely pleasurable, lavishly shot dessert tray of utter hokum, The Handmaiden is a prime example of why we should be glad that there’s someone out there still invested in the overwrought Gothic melodrama, and that that person is Park Chan-wook."
tt4016934,"By replacing the class system of Victorian England with the dynamic of the occupier and occupied, Park has tapped into something uniquely complex about a chapter of history that is rarely explored. There is a deep, festering malady at the heart of The Handmaiden, exacerbated by idle fantasy, cultural projection and denial."
tt4016934,"The film reveals its twists and turns with a delicate hand and always manages to stay one step ahead of the audience, even as most of those watching will surrender to the hypnotic erotic charge that runs through the film."
tt4016934,"Given the nudity on show, some are already quick to criticise Park’s direction as gratuitous and to claim that his male gaze is affecting the depiction of lesbian romance. But the impotency of the male characters helps to counter this while the sex scenes themselves, as lovingly shot as they might be, feel vital to the narrative."
tt4016934,"The film manages the tricky feat of both staying true to Waters breathless, page-turning prose, and creating a wholly persuasive new milieu for the story."
tt4016934,"It’s sybaritic, cruel and luridly mesmerizing."
tt4016934,"Those familiar with Park’s earlier work will know that he’s hardly the most subtle of filmmakers, and his approach to gender politics here is risible, even self-contradictory. His customary prowess as a stylist and knack for constructing and navigating intricate plots, on the other hand, is once again put to good use."
tt4016934,"It’s hard to pinpoint the precise moment at which The Handmaiden, Park Chan-wook’s deviously kinky period thriller, shifts from being a lascivious slice of art-house delirium to a gruelling, dislikable contraption which meretriciously sells out its source material. But that’s what happens."
tt0061512,"Luke is the first Newman character to understand himself well enough to tell us to shove off. He's through risking his neck to make us happy. With this film, Newman completes a cycle of five films over six years, and together they have something to say about the current status of heroism. But Cool Hand Luke does draw together threads from the earlier movies, especially Hombre, and it is a tough, honest film with backbone."
tt0061512,"Paul Newman gives one of his best performances in this prison film, where he inspires life in to his fellow inmates. Has something important to say with several memorable moments and a superb supporting cast."
tt0061512,"Mr. Newman is excellent, at the top of his sometime erratic form, in the role of this warped and alienated loner whose destiny it is to lose. George Kennedy is powerfully obsessive as the top-dog who handles things his way as effectively and finally as destructively as does the warden or the guards."
tt0061512,"Too cool for words, then switches past midstream into a work of poignancy and power."
tt0061512,"One of the sharpest prison dramas ever, although it's graced with some very humorous portions as well."
tt0061512,"Newman gives an excellent performance, assisted by a terrific supporting cast, including George Kennedy, outstanding as the unofficial leader of the cons who yields first place to Newman."
tt0061512,"Cool Hand Luke is a metaphor for the social climate in which it germinated. Luke represents that segment of the population who will not submit, no matter how viciously they are beaten. They repeatedly rise up, convinced not only of the rightness of their actions, but that, in the end, they can make a difference. In the midst of the burgeoning '60s cultural revolution, it's impossible to ignore."
tt0061512,"A caustically witty look at the American South and its still-surviving chain gangs, with Newman in fine sardonic form as the boss-baiter who refuses to submit and becomes a hero to his fellow-prisoners. Underlying the hard-bitten surface is a slightly uncomfortable allegory which identifies Newman as a Christ figure. But this scarcely detracts from the brilliantly idiosyncratic script (by Donn Pearce from his own novel) or from Conrad Hall's glittering camerawork (which survives Rosenberg's penchant for the zoom lens and shots reflected in sun-glasses)."
tt0061512,"Paul Newman tells 'em where to get off in this slick, popular antiestablishment drama set in a prison camp. Stuart Rosenberg's direction is a horror, but the cast teems with so many familiar faces that this film can't help but entertain."
tt0061512,"Newman remains watchable and glamorous throughout, bloody, muddy or coated in torso-flattering sweat, but the film’s efforts to sentimentally humanize him by psychological revelation are clumsy."
tt0059742,"As for Andrews, she is just a joy, conveying enough doubt beneath that brisk, clean exterior to stop her character becoming a prig; her comic timing and the way in which she convinces in her relationships with the children are so understated they can be underrated."
tt0059742,"The Robert Wise production is a warmly pulsating, captivating drama set to the most imaginative use of the lilting R-H tunes, magnificently mounted and with a brilliant cast headed by Julie Andrews and Christopher Plummer which must strike a respondent chord at the box office."
